tweet_id,conversation_id,text,human_intent,predicted_intent,confidence,decision,decision_reason,best_similarity,evidence_found,agent_reply
317437,amazonhelp_317437,@AmazonHelp how much time it take to reflect payment in Amazon pay after loading money. @115821,PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.47 similarity.,0.4733960773836049,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
317725,amazonhelp_317725,"@115850 Hi, could you pls ask your email customer service dept.  To respond against my email pending since 3 days.",SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.5970347072514216,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.26416496702121195,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
317926,amazonhelp_317926,@115821 my name is Avelino Baptista Amazon lost my products and they wouldn't refund me back my money.,RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.39 similarity.,0.3911344748715382,True,"Sorry about the trouble with your order. Please check the order's return or refund options. If the refund or replacement is already in progress, support can review its current status."
318401,amazonhelp_318401,@115850 am alrdy a  prime member custcare confirm tat u cant buy prime ahead before it ends and u will be charged 499 again please suggest,PRIME_MEMBERSHIP,PAYMENT_BILLING_GIFTCARD,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.19).,0.1893273799888653,True,Sorry about the payment or billing issue. Please check the transaction and payment details. A support representative should review the charge and help resolve the issue.
318808,amazonhelp_318808,"@115850 pathetic prime experience! still awaiting my delivery 2 days now, u don't even have delivery guys number?",DELIVERY_DELAY,DELIVERY_DELAY,0.5626452801422247,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.23882297721793466,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
320002,amazonhelp_320002,£250 was fraudulently spent on my account and I am yet to receive a satisfactory response from @115830 @AmazonHelp https://t.co/0XmYZdZ0S1,ACCOUNT_ACCESS_SECURITY,ACCOUNT_ACCESS_SECURITY,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.25 similarity.,0.25326798475858925,True,"For account access or security issues, please use the official account recovery or security process. If you still cannot access the account or believe it has been compromised, support should review it."
320871,amazonhelp_320871,"@115821 the mantra used to be based around 2-Day Shipping, but I have yet another “delayed delivery”.",DELIVERY_DELAY,DELIVERY_DELAY,0.9505676212360533,AUTO-HANDLE,Intent confidence is 0.95 and the strongest historical case has 0.31 similarity.,0.3127048652401601,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
321107,amazonhelp_321107,"Ich muss an dieser Stelle einmal anmerken, wie schlecht die Benutzeroberfläche vom @AmazonHelp-Fire-TV-Stick seit dem Update neulich ist. 😤",DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.7821712908186593,AUTO-HANDLE,Intent confidence is 0.78 and the strongest historical case has 0.37 similarity.,0.37378415563966183,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
321386,amazonhelp_321386,@115850 Really poor delivery service. Please keep your words whatever you commit.,DELIVERY_DELAY,DELIVERY_DELAY,0.4973440754277404,ESCALATE,Intent confidence is too low (0.50).,0.19558533619455837,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
321685,amazonhelp_321685,"@AmazonHelp @115830 what light fittings does the included Hue bulb have please, bayonet or screw https://t.co/9QPZkjSxr9",PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.3579388723081571,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2157526545414516,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
321705,amazonhelp_321705,"@115821 @115817 I know I can't blame you for the rain making the shipping box fall apart, but my @192637 got all smashed up. 😔 https://t.co/zEjtkbXrPA",PRODUCT_SELLER_ISSUE,PRODUCT_SELLER_ISSUE,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.19).,0.19227081352311096,True,Sorry about the problem with the product or seller. Please check the order and product details. A support representative should review the case and help with the appropriate resolution.
322866,amazonhelp_322866,@AmazonHelp Your idiot driver instead of driving pkg to home left in dirt on ground at mailboxes next to busy hwy 1/2 mile from house. #fail,DELIVERY_PROOF_FAILURE,DELIVERY_PROOF_FAILURE,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.20 similarity.,0.20235962573290542,True,"Sorry about the delivery issue. Please check the delivery details and carrier information first. If the package or item still cannot be located, support can investigate further."
322926,amazonhelp_322926,"@AmazonHelp @115821 @115850 3 calls to customer care and received 3 answers , but did not find the solution .Losing patience to call again",SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.7898479545695266,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.20499543467446635,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
325825,amazonhelp_325825,@115850 Used iPad pro 10.5 delivered bought under Amazon Prime(ORDER # 403-9705714-1369907). Never expected this from Amazon Prime.,PRODUCT_SELLER_ISSUE,PRIME_MEMBERSHIP,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.38 similarity.,0.38125143500948494,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
325874,amazonhelp_325874,Just got so pissed off at @115821 ‘s website I didn’t even end up buying the dog food I meant to buy in the first place.,ORDER_MANAGEMENT,CONTEXT_NEEDED,0.26109696770127105,ESCALATE,The customer message does not contain enough information to identify the issue.,0.23092602449232896,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
326302,amazonhelp_326302,"@115850
Order date
07-Oct-2017
Order #
171-6132696-2878733 but not able to make payment even after inserting right otp",PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.35 similarity.,0.34674604130508396,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
327984,amazonhelp_327984,@AmazonHelp Been sat in all day waiting for my parcel to arrive!! Not much update on the tracker either!,DELIVERY_DELAY,DELIVERY_DELAY,0.5795633340582892,AUTO-HANDLE,Intent confidence is 0.58 and the strongest historical case has 0.40 similarity.,0.40353315767924586,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
330900,amazonhelp_330900,"(2) Dear @115850 I also understand that I am not one to you, but you are one to me... hope you understand!!! 😏😏",CONTEXT_NEEDED,CONTEXT_NEEDED,0.411637412369496,ESCALATE,The customer message does not contain enough information to identify the issue.,0.26262789983382223,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
332007,amazonhelp_332007,@AmazonHelp hi...some thing are coming damage...so pls see that..,PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.3525901237587076,ESCALATE,The customer message does not contain enough information to identify the issue.,0.32613578753935396,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
332398,amazonhelp_332398,A msg to anyone that has an amazon account! @115821 @115830 @AmazonHelp took £79.99 of us by signing us upto amazon prime without consent,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.26 similarity.,0.2598119927632891,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
332757,amazonhelp_332757,Are there some @115821 books that are only available on @117634 unlimited?? Why won’t it let me buy The Handmaids Tale? #prime,PRIME_MEMBERSHIP,DIGITAL_TECHNICAL,0.42956677974331375,ESCALATE,Intent confidence is too low (0.43).,0.2001047869307028,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the issue continues, a support representative should investigate it."
33301,amazonhelp_33301,My order number: 171-2623585-5777153 is not yet delivered. This is the third time I am facing the problem @115850,DELIVERY_DELAY,DELIVERY_DELAY,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.40 similarity.,0.3971299614963204,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
333568,amazonhelp_333568,Forgot to cancel my 6 month Amazon prime student membership and its charged me for a new year one kmn,PRIME_MEMBERSHIP,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.46 similarity.,0.46011008243211227,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
334111,amazonhelp_334111,@115850 @118919 Guys it's my humble request to all please don't go with prime membership of Amazon it's waste of money. Worst expc,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.22 similarity.,0.21885948963558036,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
334875,amazonhelp_334875,"“Out for delivery” since Wednesday. What gives?
.@3375 .@AmazonHelp .@115821 https://t.co/GF6gDxkAj4",DELIVERY_DELAY,DELIVERY_DELAY,0.5977620228118992,AUTO-HANDLE,Intent confidence is 0.60 and the strongest historical case has 0.45 similarity.,0.4534358021179363,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
335247,amazonhelp_335247,"I have a feeling that my amazon order was lost before it got to the carrier. 

Local stores stopped carrying it. Needed it for Sunday A.M.☹️",DELIVERY_DELAY,ORDER_MANAGEMENT,0.2916230066124604,ESCALATE,Intent confidence is too low (0.29).,0.20830156300820185,True,Sorry about the order issue. Please check the current order details and available order-management options. A support representative should review the order and help with the appropriate next step.
338899,amazonhelp_338899,"Dear @115821 having just ordered a pair of walking boots, how likely is it,that what I really want to buy, is another pair of walking boots?",CONTEXT_NEEDED,CONTEXT_NEEDED,0.3531222944850923,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2346128366035021,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
339160,amazonhelp_339160,@AmazonHelp What is going on with the shipping of John Green new book Turtles All The Way Down? My book was supposed to ship yesterday and,DELIVERY_DELAY,DELIVERY_DELAY,0.5360008286836522,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.2589295137224414,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
339933,amazonhelp_339933,アマゾンからCDが届いたんだけど、またしてもケースの細い部分が折れちゃってフタが外れていた。これで何回目だよ。マジで改善求む！,PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,No sufficiently similar historical support case was found.,0.0,False,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
340531,amazonhelp_340531,"Literally the Doll house my daughter ordered from @115821 had a dildo in the box. How is this ok, AMAZON?!?!?!?",PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.21531294369227336,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2447446089371056,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
38104,amazonhelp_38104,@115850 @AmazonHelp Very disappointed with delivery service. I won't any order from #Amazon in future.,DELIVERY_DELAY,DELIVERY_DELAY,0.4746805431711014,ESCALATE,Intent confidence is too low (0.47).,0.44291134279386457,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
38204,amazonhelp_38204,@123813 ¿Cuándo va a salir la app para Xbox One?,CONTEXT_NEEDED,CONTEXT_NEEDED,0.559078758189135,ESCALATE,The customer message does not contain enough information to identify the issue.,0.40261459391696286,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
38844,amazonhelp_38844,I signed up for Amazon Student Prime JUST IN TIME for school and Christmas. https://t.co/FmgJw2NklJ,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.8023109949665438,AUTO-HANDLE,Intent confidence is 0.80 and the strongest historical case has 0.47 similarity.,0.4724280339993991,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
42538,amazonhelp_42538,@115850 what about refund for order returned? Kindly initiate asap,RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.27 similarity.,0.26850701359186924,True,"Sorry about the trouble with your order. Please check the order's return or refund options. If the refund or replacement is already in progress, support can review its current status."
47949,amazonhelp_47949,@115821 this is ridiculous! My drum head came in a broken box and is warped and ripped https://t.co/gqxCT5oUXa,PRODUCT_SELLER_ISSUE,PRODUCT_SELLER_ISSUE,0.99,ESCALATE,Product or missing-item issues may require order-level review by a support representative.,0.26086860845128873,True,Sorry about the problem with the product or seller. Please check the order and product details. A support representative should review the case and help with the appropriate resolution.
52946,amazonhelp_52946,"@115821 please update your app, these dialogs are OLD. https://t.co/PSM3eXuVIf",DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.34 similarity.,0.3415148078266374,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
55041,amazonhelp_55041,@AmazonHelp My order still says “Preparing for shipment” and I ordered it October 25. 😔,DELIVERY_DELAY,DELIVERY_DELAY,0.47914216082463656,ESCALATE,Intent confidence is too low (0.48).,0.23081993545885474,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
61047,amazonhelp_61047,#AmazonIndia worst service. Almost a month has passed but my refund still not processed. Executive are giving fake assurance every time when I call them. They say that I am handling your concern from now and  when I call next time the new one say may I know your problem.,RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.17).,0.17365871015038833,True,Sorry about the trouble with your return or refund. Please check the current order and refund or replacement details. A support representative should review the case and help with the next step.
62131,amazonhelp_62131,"AmazonからめっぞCD届いたんだけどさ、
まじでこんな梱包してくる奴あるかよ！！！？！？
特典裏向きで直接テープ付けるか普通？！？！？袋ぐらい入れろよな
まじでありえないんだけど！！！！ https://t.co/wz6SxJBGf9",PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0000000000000002,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
63115,amazonhelp_63115,"@115830 You seem to be asking too much of your delivery drivers, two consecutive Prime deliveries not turned up on the promised day",DELIVERY_PROOF_FAILURE,DELIVERY_DELAY,0.5171154163612496,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.2744169168207492,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
64096,amazonhelp_64096,"@AmazonHelp Hi Amazon, I signed up this week and placed an order. Now when I try sign in, it says my email isn't registered? Please help!",ACCOUNT_ACCESS_SECURITY,ACCOUNT_ACCESS_SECURITY,0.5105437587870171,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.21444355155541794,True,"I'm sorry you're having trouble with your account. For security reasons, please use the official account recovery or security process. A support representative should review the case if access cannot be restored or you suspect unauthorized activity."
64214,amazonhelp_64214,"@AmazonHelp Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.",DELIVERY_PROOF_FAILURE,SUPPORT_ESCALATION,0.99,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.2258553213665475,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
659,amazonhelp_659,"@115821, it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. #twinpeaks #twin… https://t.co/Lac4K7iQzJ https://t.co/JroqJKrH9Q",PRODUCT_SELLER_ISSUE,PRODUCT_SELLER_ISSUE,0.99,ESCALATE,Product or missing-item issues may require order-level review by a support representative.,0.29545162347178083,True,Sorry about the problem with the product or seller. Please check the order and product details. A support representative should review the case and help with the appropriate resolution.
67534,amazonhelp_67534,アマゾンで予約した例の本の支払い番号まだ来てなくてワロタ,PAYMENT_BILLING_GIFTCARD,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,No sufficiently similar historical support case was found.,0.0,False,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
69662,amazonhelp_69662,@115850 hey I need help regarding my order.,CONTEXT_NEEDED,ORDER_MANAGEMENT,0.4486761398627092,ESCALATE,Intent confidence is too low (0.45).,0.3460415973635376,True,Sorry about the order issue. Please check the current order details and available order-management options. A support representative should review the order and help with the appropriate next step.
71851,amazonhelp_71851,@115830 let’s see if your delivery driver actually deliver today. Yesterday he turned up at my office walked into reception and walked straight back out again for me to get an ‘attempted delivery’. For that effort... just deliver the package! #pointless,DELIVERY_PROOF_FAILURE,DELIVERY_PROOF_FAILURE,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.24 similarity.,0.23506250470873707,True,"Sorry about the delivery issue. Please check the delivery details and carrier information first. If the package or item still cannot be located, support can investigate further."
75827,amazonhelp_75827,"El concepto de Amazon locker de @116928 es muy bueno, pero llega @80 y lo jode. Depositan los pedidos a ultimísima hora de la tarde haciendo de facto que el pedido tarde un día más.@80  dando ese toque de picaresca tan español.",DELIVERY_DELAY,CONTEXT_NEEDED,0.7547354740924263,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2698514000298447,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
77403,amazonhelp_77403,Quem recebeu a caixa da BF hoje? 😍 @117086 fazendo meu dia mais feliz ainda. https://t.co/lzKCESis6N,CONTEXT_NEEDED,CONTEXT_NEEDED,0.5935175222017017,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2875006514153127,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
78726,amazonhelp_78726,"@116316 so will my package arrive today? #prime #amazon should be in j+1 for #belgium , now 2 days I wait until 21h30 for nothing #failure @4738 https://t.co/VcywvF1eRA",DELIVERY_DELAY,DELIVERY_DELAY,0.4382485389278208,ESCALATE,Intent confidence is too low (0.44).,0.248084121525188,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
83392,amazonhelp_83392,@AmazonHelp @115821 trying to set up a fire HD for my daughter on teen account. And it won't register. Using chat to resolve issue. 2nd level says another team needs to help and they will contact me in 24-48 hours. Not acceptable.,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.4318202931642358,ESCALATE,Intent confidence is too low (0.43).,0.19736093037267433,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
83565,amazonhelp_83565,"@115830 i have received a message from dpd showing a lovely picture of someone’s house, not mine. And said they csnnot deliver. I need that parcel today, I’m home today that’s why I ordered it for today. Not happy at all.",DELIVERY_PROOF_FAILURE,DELIVERY_PROOF_FAILURE,0.4804784661776925,ESCALATE,Intent confidence is too low (0.48).,0.17694761293903832,True,I'm sorry that there is a problem with your delivery. Please check the delivery details and carrier information. A support representative should investigate the delivery and help with the next step.
86159,amazonhelp_86159,"Paid for @115821 prime just to still not have my package here 5 Days later 🙃.

Patiently awaits tho bro,",DELIVERY_DELAY,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.20 similarity.,0.20092193379336562,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
9147,amazonhelp_9147,"@115850 order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?",PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.18).,0.18485002633567432,True,Sorry about the payment or billing issue. Please check the transaction and payment details. A support representative should review the charge and help resolve the issue.
93645,amazonhelp_93645,@115821 What's up guys? Every one of my recent NYC deliveries has been taking 3 days+. Amazon Prime seems to pay for nothing these days.,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.20).,0.19538585582253523,True,Sorry about the trouble with your Prime membership or benefits. Please check your membership details. A support representative should review the case and help with the appropriate next step.
9796,amazonhelp_9796,The reliability of @115821 2 Day Prime is hitting an all time low. Not sure what is going on over there.,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.4903356479587036,ESCALATE,Intent confidence is too low (0.49).,0.27643165204930154,True,Sorry about the trouble with your Prime membership or benefits. Please check your membership details. A support representative should review the case and help with the appropriate next step.
98621,amazonhelp_98621,"@120533 si tu livres les colis à l’autre bout de la ville, je n’irais pas les chercher ! Et dire que j’a payé Prime pour être tranquille 😡",PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.834632941650693,AUTO-HANDLE,Intent confidence is 0.83 and the strongest historical case has 0.26 similarity.,0.2581667904219428,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
98788,amazonhelp_98788,"LOL, @115821 Prime 2-day shipping takes almost 7 days to arrive!",DELIVERY_DELAY,DELIVERY_DELAY,0.7303902934523454,AUTO-HANDLE,Intent confidence is 0.73 and the strongest historical case has 0.42 similarity.,0.41799103011527583,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
99859,amazonhelp_99859,"@115821 dint get the benefit of cash back offer on 19th nov 2017 purchase of ₹2054, which paid by amezon pay!Order # 402-4299710-3785923",PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.20 similarity.,0.2008698740194926,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
